,Locality,Type of property,Subtype of property,Price,Type of sale,Number of rooms,Area,Fully equipped kitchen,Furnished,Open fire,Terrace,Garden,Surface of the land,Surface area of the plot of land,Number of facades,Swimming pool,State of the building
645,,House,Penthouse,392900,No,3,None,0,,None,,None,None,None,3,None,As new
646,,House,Penthouse,465000,No,3,None,0,0,None,,None,None,None,,None,As new
647,,House,Penthouse,372500,No,3,None,0,0,None,,None,None,None,2,None,Good
648,,House,Penthouse,379500,No,2,None,0,0,None,,None,None,None,2,None,Good
649,,House,Penthouse,379500,No,2,None,0,0,None,,None,None,None,2,None,Good
650,,House,Penthouse,509000,No,3,None,1,0,None,,None,None,None,3,None,
651,,House,Penthouse,555000,No,2,None,0,0,None,,None,None,None,4,None,
652,,House,Penthouse,555000,No,3,None,0,,None,,None,None,None,,None,
653,Charleroi et environs,House,GRAND,From 134500 To 269500,No,,None,0,,None,,None,None,None,,None,
654,,House,RESIDENCE,From 185000 To 560000,No,,None,0,,None,,None,None,None,,None,
655,,House,Cimenterie,From 211000 To 698000,No,,None,0,,None,,None,None,None,,None,
656,Clos Vertbuisson,House,Résidence,From 222727 To 282500,No,,None,0,,None,,None,None,None,,None,
657,Centrum Aalter,House,Ostuni,From 226000 To 399000,No,,None,0,,None,,None,None,None,,None,
658,,House,Residentie,From 310000 To 420000,No,,None,0,,None,,None,None,None,,None,
659,Naast de Dijle tegenover het Sluispark,House,Sluismolen,From 410400 To 749200,No,,None,0,,None,,None,None,None,,None,
660,,House,Penthouse,310500,No,2,None,0,,None,,None,None,None,3,None,As new
661,,House,Penthouse,110000,No,3,None,0,,None,,None,None,None,,None,Good
662,,House,Penthouse,750000,No,2,None,0,,None,,None,None,None,,None,
663,,House,Penthouse,850000,No,3,None,0,0,None,,None,None,None,,None,
664,,House,Parkdomein,From 169000 To 399000,No,,None,0,,None,,None,None,None,,None,
665,1 - Bruxelles Est,House,"""Evereast""",From 215000 To 580000,No,,None,0,,None,,None,None,None,,None,
666,,House,Penthouse,329500,No,2,None,0,0,None,,None,None,None,,None,
667,,House,Penthouse,950000,No,3,None,0,,None,,None,None,None,,None,As new
668,,House,Penthouse,695000,No,2,None,0,0,None,,None,None,None,2,None,As new
669,,House,Penthouse,297710,No,3,None,0,0,None,,None,None,None,2,None,
670,,House,Penthouse,300094,No,2,None,0,0,None,,None,None,None,2,None,
671,,House,Penthouse,355000,No,2,None,0,,None,,None,None,None,,None,
672,,House,Penthouse,415263,No,3,None,0,,None,,None,None,None,4,None,
673,,House,Penthouse,203000,No,1,None,0,0,None,,None,None,None,,None,
674,,House,Penthouse,204500,No,1,None,0,0,None,,None,None,None,,None,
675,,House,Penthouse,339900,No,2,None,0,0,None,,None,None,None,2,None,Good
676,,House,Penthouse,360500,No,2,None,0,0,None,,None,None,None,,None,
677,,House,Penthouse,344900,No,3,None,1,0,None,,None,None,None,4,None,
678,,House,Penthouse,1395000,No,3,None,0,,None,,None,None,None,,None,
679,Nieuw Zuid,House,Penthouse,795000,No,3,None,0,0,None,,None,None,None,,None,
680,,House,Penthouse,235000,No,1,None,0,0,None,,None,None,None,2,None,
681,,House,Penthouse,310000,No,2,None,0,0,None,,None,None,None,2,None,
682,,House,Penthouse,390000,No,3,None,0,0,None,,None,None,None,2,None,
683,,House,Penthouse,295000,No,3,None,0,0,None,,None,None,None,,None,
684,,House,Res.,From 26500 To 369254,No,,None,0,,None,,None,None,None,,None,
685,,House,La,From 154950 To 184950,No,,None,0,,None,,None,None,None,,None,
686,Herentals Centrum,House,Residentie,From 166000 To 565000,No,,None,0,,None,,None,None,None,,None,
687,,House,LES,From 166000 To 349000,No,,None,0,,None,,None,None,None,,None,
688,,House,Eco-Résidence,From 196000 To 355000,No,,None,0,,None,,None,None,None,,None,
689,Grand Liège,House,PICTURAE,From 260000 To 450000,No,,None,0,,None,,None,None,None,,None,
690,,House,Penthouse,340000,No,2,None,0,0,None,,None,None,None,2,None,
691,,House,Penthouse,467500,No,3,None,0,0,None,,None,None,None,2,None,
692,,House,Penthouse,665000,No,2,None,0,0,None,,None,None,None,2,None,
693,,House,Villa,From 295000 To 560000,No,,None,0,,None,,None,None,None,,None,
694,,House,Penthouse,437500,No,3,None,0,0,None,,None,None,None,2,None,
695,,House,New,From 103500 To 282000,No,,None,0,,None,,None,None,None,,None,
696,Oost- Vlaanderen,House,HERZELE,From 240000 To 297500,No,,None,0,,None,,None,None,None,,None,
697,,House,Penthouse,435000,No,3,None,0,0,None,,None,None,None,,None,
698,,House,Kapellenhof,From 205000 To 435000,No,,None,0,,None,,None,None,None,,None,
699,,House,Dender,279000,No,,None,0,,None,,None,None,None,,None,
700,,House,Maison,From 287638 To 430168,No,,None,0,,None,,None,None,None,,None,
701,,House,Le,From 176000 To 274000,No,,None,0,,None,,None,None,None,,None,
702,,House,Penthouse,549500,No,3,None,0,0,None,,None,None,None,4,None,
703,,House,Penthouse,549500,No,3,None,0,0,None,,None,None,None,4,None,
704,,House,Penthouse,825000,No,4,None,1,0,None,,None,None,None,2,None,As new
705,,House,Siemons,From 179000 To 285000,No,,None,0,,None,,None,None,None,,None,
706,,House,New,From 240000 To 550000,No,,None,0,,None,,None,None,None,,None,
707,,House,Nieuwbouwproject,From 245000 To 825000,No,,None,0,,None,,None,None,None,,None,
708,,House,Nieuwbouwproject,From 290000 To 499000,No,,None,0,,None,,None,None,None,,None,
709,Brabant wallon,House,Parc,From 316575 To 693450,No,,None,0,,None,,None,None,None,,None,
710,,House,Penthouse,460000,No,3,None,1,0,None,,None,None,None,4,None,Just renovated
711,,House,r!vert,From 585000 To 1755000,No,,None,0,,None,,None,None,None,,None,
712,,House,New,595000,No,,None,0,,None,,None,None,None,,None,
713,,House,The,730000,No,,None,0,,None,,None,None,None,,None,
714,Bruxelles (19 communes),House,Penthouse,795000,No,4,None,0,0,None,,None,None,None,3,None,As new
715,Brussel Noord en West,House,Penthouse,199000,No,1,None,1,0,None,,None,None,None,2,None,To be done up
716,,House,Penthouse,289000,No,3,None,0,0,None,,None,None,None,3,None,Good
717,Jourdan,House,Penthouse,510000,No,3,None,0,,None,1,None,None,None,2,None,As new
718,,House,Penthouse,770000,No,3,None,0,0,None,,None,None,None,,None,As new
719,,House,Penthouse,675000,No,3,None,0,0,None,,None,None,None,,None,As new
720,Tour & Taxi,House,Penthouse,575000,No,3,None,0,0,None,,None,None,None,3,None,
721,Sint Katelijne Vismarkt,House,Penthouse,320000,No,2,None,0,0,None,,None,None,None,3,None,As new
722,Sablon,House,Penthouse,420000,No,1,None,0,0,None,,None,None,None,2,None,As new
723,Bruxelles (19 communes),House,Penthouse,1250000,No,3,None,0,0,None,,None,None,None,,None,As new
724,,House,Penthouse,468000,No,1,None,1,1,None,,None,None,None,4,None,As new
725,Bruxelles (19 communes),House,Penthouse,285000,No,1,None,0,0,None,,None,None,None,,None,Good
726,,House,Penthouse,369900,No,2,None,1,0,None,,None,None,None,4,None,Good
727,,House,Penthouse,399625,No,3,None,0,0,None,,None,None,None,2,None,
728,,House,Penthouse,440000,No,2,None,0,0,None,,None,None,None,2,None,Good
729,,House,Penthouse,239000,No,1,None,1,1,None,1,None,None,None,4,None,As new
730,,House,New,From 315000 To 335000,No,,None,0,,None,,None,None,None,,None,
731,,House,Penthouse,299000,No,1,None,0,0,None,,None,None,None,2,None,As new
732,,House,Penthouse,299900,No,3,None,1,0,None,,None,None,None,2,None,To be done up
733,,House,Penthouse,499000,No,2,None,0,0,None,,None,None,None,2,None,As new
734,,House,Penthouse,995000,No,3,None,0,0,None,,None,None,None,3,None,To be done up
735,,House,Penthouse,1455000,No,3,None,0,0,None,,None,None,None,4,None,As new
736,,House,Penthouse,1755000,No,2,None,0,0,None,,None,None,None,2,None,As new
737,,House,Penthouse,1095000,No,3,None,0,0,None,,None,None,None,4,None,As new
738,,House,Penthouse,278000,No,2,None,0,0,None,,None,None,None,,None,
739,,House,Penthouse,40000 + 580 per month,No,2,None,1,0,None,,None,None,None,4,None,As new
740,,House,Penthouse,185000,No,2,None,1,0,None,,None,None,None,2,None,Good
741,,House,Penthouse,275000,No,1,None,0,,None,,None,None,None,2,None,As new
742,,House,Penthouse,299000,No,2,None,0,0,None,1,None,None,None,,None,As new
743,,House,Penthouse,385000,No,2,None,1,0,None,,None,None,None,,None,
744,Canal/Kanaal/KANAL,House,Penthouse,595000,No,2,None,0,0,None,,None,None,None,,None,As new
745,Centrum Antwerpen,House,Penthouse,995000,No,2,None,0,1,None,,None,None,None,2,None,Just renovated
746,,House,Penthouse,212000,No,1,None,1,0,None,,None,None,None,,None,
747,,House,Penthouse,225000,No,2,None,0,,None,,None,None,None,2,None,To be done up
748,,House,Penthouse,350000,No,3,None,1,0,None,,None,None,None,4,None,
749,,House,Penthouse,359000,No,2,None,0,0,None,,None,None,None,2,None,Just renovated
750,,House,Penthouse,685000,No,4,None,0,0,None,,None,None,None,1,None,As new
751,,House,Penthouse,730000,No,2,None,1,0,None,,None,None,None,2,None,
752,,House,Penthouse,1295000,No,3,None,0,0,None,1,None,None,None,,None,As new
753,,House,Penthouse,259000,No,2,None,1,0,None,,None,None,None,3,None,Good
754,,House,Penthouse,149000,No,1,None,0,0,None,,None,None,None,2,None,To be done up
755,,House,Penthouse,499999,No,4,None,1,0,None,,None,None,None,2,None,
756,,House,Penthouse,342500,No,3,None,0,0,None,,None,None,None,4,None,
757,,House,Penthouse,335000,No,1,None,0,0,None,,None,None,None,2,None,As new
758,,House,Penthouse,335000,No,1,None,0,0,None,,None,None,None,2,None,As new
759,,House,Penthouse,315000,No,2,None,0,,None,1,None,None,None,2,None,As new
760,,House,Penthouse,325000,No,3,None,0,0,None,,None,None,None,4,None,
761,,House,Penthouse,360000,No,2,None,0,0,None,,None,None,None,3,None,
762,,House,Penthouse,195000,No,2,None,1,0,None,,None,None,None,4,None,Good
763,,House,Penthouse,218000,No,1,None,1,0,None,,None,None,None,,None,Good
764,,House,Penthouse,339000,No,2,None,0,,None,,None,None,None,2,None,Just renovated
765,,House,Penthouse,499000,No,3,None,0,0,None,,None,None,None,2,None,As new
766,,House,Penthouse,550000,No,2,None,1,0,None,,None,None,None,2,None,As new
767,Sint-Pieters-Leeuw + omgeving,House,Penthouse,695000,No,4,None,0,,None,,None,None,None,3,None,As new
768,,House,Penthouse,338000,No,2,None,0,0,None,,None,None,None,,None,As new
769,,House,Penthouse,295000,No,2,None,1,0,None,,None,None,None,3,None,Good
770,,House,Penthouse,499000,No,3,None,0,0,None,,None,None,None,3,None,As new
771,,House,Penthouse,189500,No,1,None,1,0,None,,None,None,None,4,None,
772,,House,Penthouse,800481,No,3,None,0,0,None,,None,None,None,4,None,As new
773,,House,Penthouse,800481,No,3,None,0,0,None,,None,None,None,4,None,As new
774,,House,Penthouse,250000,No,2,None,0,0,None,,None,None,None,2,None,Good
775,Uccle Globe-Calvoet,House,Penthouse,195000,No,1,None,0,0,None,,None,None,None,3,None,Good
776,,House,Penthouse,286500,No,2,None,0,0,None,,None,None,None,4,None,As new
777,,House,Penthouse,318538,No,3,None,0,0,None,,None,None,None,,None,
778,,,,None,,,None,0,,None,,None,None,None,,None,
779,,House,Penthouse,525000,No,1,None,1,,None,,None,None,None,2,None,As new
780,,House,Penthouse,525000,No,1,None,0,,None,,None,None,None,2,None,As new
781,,House,Penthouse,310000,No,1,None,0,0,None,,None,None,None,,None,As new
782,,House,Penthouse,830000,No,3,None,1,0,None,,None,None,None,2,None,As new
783,,House,Penthouse,349000,No,3,None,0,0,None,,None,None,None,2,None,Good
784,,House,Penthouse,390000,No,1,None,0,1,None,,None,None,None,3,None,Good
785,Regio Sint-Amands-Bornem,House,Penthouse,510000,No,2,None,0,0,None,,None,None,None,2,None,As new
786,,House,Penthouse,845000,No,3,None,0,0,None,,None,None,None,,None,Good
787,,House,Penthouse,650000,No,2,None,0,,None,,None,None,None,2,None,As new
788,,House,Penthouse,378000,No,2,None,0,1,None,,None,None,None,,None,As new
789,,House,Penthouse,435000,No,2,None,1,0,None,,None,None,None,3,None,As new
790,,House,Penthouse,795000,No,3,None,1,1,None,,None,None,None,2,None,
791,,House,Penthouse,795000,No,3,None,1,1,None,,None,None,None,2,None,
792,,House,Penthouse,310918,No,2,None,0,0,None,,None,None,None,,None,As new
793,,House,Penthouse,445000,No,3,None,1,0,None,,None,None,None,2,None,As new
794,,House,Penthouse,320758,No,2,None,0,0,None,,None,None,None,,None,As new
795,,House,Penthouse,239000,No,3,None,1,0,None,,None,None,None,2,None,
796,,House,Penthouse,117500,No,1,None,1,0,None,,None,None,None,2,None,Good
797,,House,Penthouse,180000,No,2,None,0,0,None,,None,None,None,2,None,To be done up
798,,House,Penthouse,295000,No,1,None,0,0,None,,None,None,None,1,None,As new
799,,House,Penthouse,349000,No,3,None,0,0,None,,None,None,None,3,None,
800,Conscienceplein oude stad,House,Penthouse,535000,No,2,None,1,0,None,,None,None,None,2,None,Good
801,,House,Penthouse,595000,No,3,None,0,,None,1,None,None,None,,None,As new
802,Regio Antwerpen,House,Penthouse,599000,No,2,None,1,,None,1,None,None,None,3,None,As new
803,,House,Residentie,From 229000 To 325000,No,,None,0,,None,,None,None,None,,None,
804,,House,Penthouse,354232,No,2,None,1,0,None,,None,None,None,4,None,
805,,House,Penthouse,195000,No,1,None,0,0,None,,None,None,None,,None,Good
806,,House,Penthouse,575000,No,2,None,1,0,None,,None,None,None,2,None,Good
807,,House,Penthouse,800481,No,3,None,0,0,None,,None,None,None,4,None,As new
808,Liège et proche Périphèrie,House,ROCOURT,From 163800 To 361000,No,,None,0,,None,,None,None,None,,None,
809,,House,Penthouse,215000,No,1,None,1,0,None,,None,None,None,4,None,As new
810,,House,Penthouse,249000,No,1,None,0,0,None,,None,None,None,4,None,
811,,House,Penthouse,695000,No,2,None,0,0,None,,None,None,None,2,None,Just renovated
812,Bruxelles (19 communes),House,Penthouse,399000,No,3,None,0,0,None,,None,None,None,2,None,Good
813,,House,Penthouse,575000,No,2,None,0,0,None,,None,None,None,4,None,As new
814,,House,Penthouse,845000,No,2,None,0,0,None,,None,None,None,2,None,As new
815,,House,Penthouse,1295000,No,3,None,1,0,None,1,None,None,None,2,None,As new
816,,House,Penthouse,1995000,No,2,None,0,0,None,,None,None,None,2,None,Good
817,,House,Penthouse,333846,No,2,None,1,0,None,,None,None,None,2,None,
818,,House,Penthouse,399000,No,3,None,1,0,None,,None,None,None,2,None,As new
819,,House,Penthouse,895000,No,4,None,1,0,None,,None,None,None,4,None,
820,,House,Parkresidentie,From 137500 To 330000,No,,None,0,,None,,None,None,None,,None,
821,,House,Brouwerij,From 170000 To 350000,No,,None,0,,None,,None,None,None,,None,
822,,House,Le,From 179000 To 449000,No,,None,0,,None,,None,None,None,,None,
823,,House,Tribeca,From 207950 To 308320,No,,None,0,,None,,None,None,None,,None,
824,,House,Roelevard,From 220250 To 442750,No,,None,0,,None,,None,None,None,,None,
825,,House,RESIDENTIE,228000,Yes,,None,0,,None,,None,None,None,,None,
826,,House,Park,From 247000 To 399900,No,,None,0,,None,,None,None,None,,None,
827,,House,Baeckelandt,From 248207 To 249936,No,,None,0,,None,,None,None,None,,None,
828,Regio Antwerpen,House,PROJECT,From 258630 To 392550,No,,None,0,,None,,None,None,None,,None,
829,,House,Het,From 283000 To 475000,No,,None,0,,None,,None,None,None,,None,
830,Zuidrand Antwerpen,House,Terry,From 288000 To 625000,No,,None,0,,None,,None,None,None,,None,
831,,House,Residentie,From 299000 To 355000,No,,None,0,,None,,None,None,None,,None,
832,,House,Residentie,From 299000 To 1025000,No,,None,0,,None,,None,None,None,,None,
833,,House,Appartementen,From 325680 To 609780,No,,None,0,,None,,None,None,None,,None,
834,,House,Potuit,From 327500 To 665000,No,,None,0,,None,,None,None,None,,None,
835,,House,Residentie,From 378000 To 504000,No,,None,0,,None,,None,None,None,,None,
836,,House,Harmonie,From 432500 To 445000,Yes,,None,0,,None,,None,None,None,,None,
837,,House,De,595000,No,,None,0,,None,,None,None,None,,None,
838,,House,New,From 620000 To 910000,No,,None,0,,None,,None,None,None,,None,
839,,House,Penthouse,125000,No,,None,1,0,None,,None,None,None,2,None,
840,,House,Penthouse,289000,No,1,None,1,0,None,,None,None,None,2,None,
841,,House,Penthouse,348424,No,2,None,1,0,None,,None,None,None,2,None,As new
842,,House,Penthouse,369000,No,2,None,0,0,None,,None,None,None,,None,As new
843,,House,Penthouse,189500,No,1,None,1,0,None,,None,None,None,4,None,
844,,House,Penthouse,335000,No,3,None,0,0,None,,None,None,None,3,None,As new
845,,House,Penthouse,388850,No,3,None,0,0,None,,None,None,None,4,None,
846,,House,Penthouse,394000,No,2,None,0,,None,,None,None,None,,None,
847,,House,Penthouse,139000,No,1,None,0,,None,,None,None,None,2,None,To be done up
848,,House,Penthouse,499000,No,3,None,0,0,None,,None,None,None,2,None,As new
849,,House,Penthouse,595000,No,2,None,0,0,None,,None,None,None,,None,
850,,House,Penthouse,416300,No,2,None,0,,None,,None,None,None,,None,
851,,House,Penthouse,149000,No,1,None,1,0,None,,None,None,None,1,None,Good
852,,House,Penthouse,342500,No,3,None,0,0,None,,None,None,None,4,None,
853,,House,Penthouse,395000,No,2,None,0,,None,,None,None,None,,None,To be done up
854,,House,Penthouse,275000,No,2,None,1,0,None,,None,None,None,2,None,As new
855,,House,Penthouse,570000,No,3,None,0,0,None,1,None,None,None,2,None,
856,,House,Penthouse,900000,No,3,None,0,0,None,,None,None,None,2,None,Good
857,,House,Penthouse,167000,No,1,None,0,0,None,,None,None,None,,None,Good
858,,House,Penthouse,230000,No,3,None,0,0,None,,None,None,None,,None,To be done up
859,,House,Penthouse,378384,No,3,None,1,0,None,,None,None,None,4,None,As new
860,,House,Penthouse,1600000,No,2,None,1,0,None,,None,None,None,4,None,As new
861,,House,Penthouse,345000,No,2,None,0,0,None,,None,None,None,2,None,As new
862,,House,Penthouse,289000,No,2,None,0,,None,1,None,None,None,,None,
863,,House,Penthouse,295000,No,1,None,0,1,None,,None,None,None,,None,Just renovated
864,,House,Penthouse,329000,No,2,None,0,0,None,,None,None,None,,None,As new
865,,House,Penthouse,685000,No,2,None,0,0,None,,None,None,None,2,None,
866,Zuidrand Antwerpen,House,Penthouse,625000,No,2,None,0,,None,,None,None,None,4,None,As new
867,,House,Penthouse,493350,No,3,None,0,0,None,,None,None,None,4,None,
868,,House,Penthouse,493350,No,3,None,0,0,None,,None,None,None,4,None,
869,,House,Penthouse,1175000,No,3,None,0,0,None,,None,None,None,2,None,
870,Zuidrand Antwerpen,House,Penthouse,625000,No,2,None,0,,None,,None,None,None,4,None,As new
871,,House,Penthouse,249000,No,1,None,0,,None,,None,None,None,2,None,To be done up
872,,House,Penthouse,450000,No,5,None,0,0,None,,None,None,None,3,None,To be done up
873,,House,Penthouse,620000,No,2,None,0,0,None,,None,None,None,,None,
874,,House,Penthouse,695000,No,3,None,0,0,None,,None,None,None,,None,
875,,House,Penthouse,910000,No,3,None,0,0,None,,None,None,None,,None,
876,,House,Penthouse,430000,No,3,None,0,0,None,,None,None,None,2,None,As new
877,De Hoek,House,Gehuchtstraat,From 155000 To 450000,No,,None,0,,None,,None,None,None,,None,
878,,House,9550,From 164650 To 381650,No,,None,0,,None,,None,None,None,,None,
879,,House,Penthouse,150000,No,1,None,0,,None,,None,None,None,,None,As new
880,,House,Penthouse,545000,No,2,None,1,0,None,,None,None,None,2,None,As new
881,,House,Penthouse,620000,No,3,None,0,0,None,1,None,None,None,2,None,
882,,House,Penthouse,1980000,No,2,None,0,0,None,,None,None,None,4,None,
883,,House,Penthouse,205000,No,2,None,0,0,None,1,None,None,None,,None,To renovate
884,,House,Penthouse,449000,No,3,None,0,0,None,,None,None,None,4,None,Good
885,,House,Penthouse,330000,No,2,None,0,,None,,None,None,None,,None,
886,,House,Penthouse,605000,No,3,None,0,,None,,None,None,None,,None,As new
887,,House,Penthouse,665000,No,2,None,1,0,None,,None,None,None,2,None,
888,,House,Penthouse,1650000,No,3,None,0,0,None,,None,None,None,2,None,
889,,House,Penthouse,349000,No,3,None,0,,None,,None,None,None,,None,
890,,House,Penthouse,495165,No,3,None,0,0,None,,None,None,None,4,None,As new
891,Antwerpen Stad en Districten,House,Penthouse,352500,No,2,None,0,,None,,None,None,None,2,None,
892,,House,Penthouse,180000,No,1,None,0,,None,,None,None,None,,None,
893,,House,Penthouse,256789,No,1,None,0,,None,,None,None,None,,None,
894,,House,Penthouse,287152,No,1,None,0,,None,,None,None,None,2,None,
895,,House,Penthouse,357337,No,2,None,0,,None,,None,None,None,2,None,
896,,House,Penthouse,361135,No,2,None,0,,None,,None,None,None,2,None,
897,,House,Penthouse,612500,No,3,None,0,0,None,,None,None,None,,None,
898,,House,Résidence,From 196950 To 388850,No,,None,0,,None,,None,None,None,,None,
899,,House,"""Bois",From 242600 To 562500,No,,None,0,,None,,None,None,None,,None,
900,,House,Penthouse,219900,No,1,None,0,0,None,,None,None,None,,None,
901,,House,Penthouse,610000,No,3,None,0,0,None,1,None,None,None,4,None,As new
902,,House,Penthouse,990000,No,4,None,0,0,None,,None,None,None,4,None,As new
903,,House,Residentie,From 261800 To 480000,No,,None,0,,None,,None,None,None,,None,
904,,House,Penthouse,249936,No,3,None,0,0,None,,None,None,None,2,None,As new
905,,House,Penthouse,356500,No,1,None,0,,None,,None,None,None,,None,
906,,House,Penthouse,1550000,No,3,None,0,,None,,None,None,None,,None,
907,,House,Penthouse,2100000,No,3,None,0,,None,,None,None,None,,None,
908,,House,Penthouse,670000,No,3,None,0,,None,,None,None,None,,None,
909,,House,Hof,From 249000 To 323000,No,,None,0,,None,,None,None,None,,None,
910,Grand Liège,House,Résidence,From 249500 To 269500,No,,None,0,,None,,None,None,None,,None,
911,Grand Liège,House,Résidence,From 249500 To 269500,No,,None,0,,None,,None,None,None,,None,
912,,House,Ter,From 299000 To 464000,No,,None,0,,None,,None,None,None,,None,
913,,House,Penthouse,430000,No,2,None,0,0,None,,None,None,None,2,None,
914,Eilandje,House,Penthouse,999500,No,3,None,0,,None,1,None,None,None,,None,
915,Eilandje,House,Penthouse,999500,No,3,None,0,,None,1,None,None,None,,None,
916,,House,Penthouse,419500,No,3,None,0,,None,,None,None,None,,None,As new
917,Eilandje,House,Penthouse,999500,No,3,None,0,,None,,None,None,None,,None,
918,,House,Penthouse,555000,No,3,None,0,0,None,,None,None,None,,None,
919,Eilandje,House,Penthouse,969500,No,2,None,0,,None,,None,None,None,,None,
920,,House,Penthouse,659500,No,2,None,0,,None,,None,None,None,,None,
921,,House,Penthouse,720000,No,3,None,0,,None,,None,None,None,,None,
922,,House,Nieuwbouwproject,From 393800 To 670000,No,,None,0,,None,,None,None,None,,None,
923,,House,Penthouse,199000,No,1,None,1,,None,1,None,None,None,2,None,Good
924,Bastogne,House,New,From 159000 To 425000,No,,None,0,,None,,None,None,None,,None,
925,Brussel (19 gemeenten),House,Penthouse,790000,No,4,None,0,0,None,,None,None,None,3,None,Good
926,,House,Penthouse,429000,No,3,None,0,0,None,,None,None,None,2,None,As new
927,2070 Zwijndrecht - Burcht,House,Penthouse,495000,No,2,None,0,0,None,,None,None,None,2,None,As new
928,,House,Penthouse,220000,No,2,None,1,0,None,,None,None,None,2,None,Good
929,,House,Theofiel,From 275000 To 358000,No,,None,0,,None,,None,None,None,,None,
930,,House,New,From 110000 To 245000,No,,None,0,,None,,None,None,None,,None,
931,,House,Schoppach,From 169000 To 322000,No,,None,0,,None,,None,None,None,,None,
932,,House,New,From 189500 To 425000,No,,None,0,,None,,None,None,None,,None,
933,,House,2021/Neder-over-Heembeek,From 199900 To 349900,No,,None,0,,None,,None,None,None,,None,
934,,House,Dijk,From 217110 To 447287,No,,None,0,,None,,None,None,None,,None,
935,,House,Residentie,From 228437 To 514531,No,,None,0,,None,,None,None,None,,None,
936,9120 Beveren met deelgemeenten,House,Residentie,From 235000 To 435000,No,,None,0,,None,,None,None,None,,None,
937,,House,New,From 267500 To 690000,No,,None,0,,None,,None,None,None,,None,
938,,House,Vallei,From 271000 To 430000,No,,None,0,,None,,None,None,None,,None,
939,,House,RUE,From 285000 To 690000,No,,None,0,,None,,None,None,None,,None,
940,,House,Residentie,From 290700 To 556290,No,,None,0,,None,,None,None,None,,None,
941,,House,Penthouse,379000,No,3,None,1,0,None,,None,None,None,2,None,Good
942,,House,Penthouse,475000,No,3,None,1,0,None,,None,None,None,3,None,Good
943,,House,Pure,From 710000 To 1350000,No,,None,0,,None,,None,None,None,,None,
944,Brussels ZE,House,Penthouse,498000,No,2,None,0,0,None,,None,None,None,3,None,As new
945,,House,Penthouse,795000,No,2,None,0,0,None,,None,None,None,,None,Good
946,,House,Penthouse,369000,No,2,None,0,,None,1,None,None,None,2,None,Good
947,,House,Penthouse,369000,No,2,None,0,,None,1,None,None,None,2,None,Good
948,,House,Penthouse,225000,No,1,None,0,0,None,,None,None,None,3,None,Good
949,,House,Penthouse,650000,No,3,None,1,0,None,,None,None,None,2,None,Good
950,,House,Penthouse,230000,No,1,None,0,,None,,None,None,None,2,None,As new
951,DeWand / Pagodes,House,Penthouse,345000,No,3,None,0,0,None,,None,None,None,2,None,Good
952,,,,None,,,None,0,,None,,None,None,None,,None,
953,,House,Penthouse,575000,No,3,None,0,0,None,,None,None,None,,None,
954,,House,Penthouse,595000,No,2,None,1,0,None,,None,None,None,,None,Good
955,Park Mariadal,House,Penthouse,599000,No,4,None,0,1,None,,None,None,None,3,None,Just renovated
956,Park Mariadal,House,Penthouse,599000,No,4,None,0,1,None,,None,None,None,3,None,As new
957,,House,Penthouse,1200000,No,4,None,0,,None,,None,None,None,4,None,As new
958,,House,Penthouse,299000,No,2,None,0,0,None,,None,None,None,,None,As new
959,,House,Penthouse,175000,No,1,None,1,0,None,,None,None,None,,None,Good
960,,House,Penthouse,345000,No,2,None,1,0,None,1,None,None,None,4,None,Good
961,,House,Penthouse,399000,No,2,None,0,0,None,,None,None,None,3,None,Good
962,,House,Penthouse,275000,No,3,None,1,0,None,1,None,None,None,,None,Good
963,duinbergen,House,Penthouse,499000,No,2,None,0,0,None,,None,None,None,2,None,Just renovated
964,,House,Penthouse,455000,No,3,None,0,0,None,,None,None,None,,None,Good
965,,House,Penthouse,495000,No,2,None,0,0,None,,None,None,None,2,None,Good
966,,House,Penthouse,250000,No,3,None,0,0,None,1,None,None,None,,None,Good
967,,House,Penthouse,340000,No,5,None,0,0,None,,None,None,None,,None,Just renovated
968,,House,Penthouse,480000,No,4,None,0,0,None,,None,None,None,,None,To be done up
969,,House,Penthouse,550000,No,3,None,1,,None,1,None,None,None,,None,
970,,House,Penthouse,750000,No,3,None,0,0,None,1,None,None,None,,None,As new
971,,House,Penthouse,321580,No,3,None,1,0,None,,None,None,None,2,None,
972,,House,CLAVIS,From 159000 To 397371,No,,None,0,,None,,None,None,None,,None,
973,,House,Den,From 174000 To 595000,No,,None,0,,None,,None,None,None,,None,
974,,House,De,From 180000 To 253000,No,,None,0,,None,,None,None,None,,None,
975,,House,De,From 180000 To 253000,No,,None,0,,None,,None,None,None,,None,
976,,House,Westvaartdijk,From 331000 To 649000,No,,None,0,,None,,None,None,None,,None,
977,,House,Westvaartdijk,From 331000 To 649000,No,,None,0,,None,,None,None,None,,None,
978,,House,ANANDA,From 364900 To 384900,No,,None,0,,None,,None,None,None,,None,
979,,House,LE,From 420000 To 695000,No,,None,0,,None,,None,None,None,,None,
980,,House,Penthouse,245000,No,3,None,0,0,None,,None,None,None,2,None,Good
981,,House,Penthouse,325000,No,2,None,1,0,None,,None,None,None,,None,As new
982,,House,Penthouse,345000,No,2,None,0,0,None,,None,None,None,,None,Good
983,,House,Penthouse,359000,No,3,None,1,0,None,1,None,None,None,2,None,Good
984,,House,Penthouse,399000,No,2,None,0,0,None,,None,None,None,3,None,As new
