,Locality,Type of property,Subtype of property,Price,Type of sale,Number of rooms,Area,Fully equipped kitchen,Furnished,Open fire,Terrace,Garden,Surface of the land,Surface area of the plot of land,Number of facades,Swimming pool,State of the building
1634,,House,Apartment,240000,Yes,4,200,0,0,None,1,None,None,None,4,None,As new
1635,,House,Apartment,245000,Yes,,,0,0,None,,None,None,None,2,None,
1636,,House,Apartment,280000,Yes,5,,0,,None,,None,None,None,1,None,To renovate
1637,,House,Apartment,285000,Yes,5,,0,0,None,,None,None,None,2,None,
1638,,House,Apartment,485000,Yes,5,254,0,,None,,None,None,None,2,None,To renovate
1639,,House,Apartment,689000,Yes,5,265,1,0,None,,None,None,None,2,None,
1640,,House,Apartment,690000,Yes,8,,1,,None,,None,None,None,4,None,Good
1641,,House,Apartment,739000,Yes,2,,0,0,None,,None,None,None,2,None,To renovate
1642,,House,Apartment,895000,Yes,10,425,0,0,None,,None,None,None,2,None,To be done up
1643,,House,Apartment,264000,Yes,7,,0,,None,,None,None,None,,None,To renovate
1644,,House,Apartment,110000,Yes,4,120,1,0,None,,None,None,None,3,None,
1645,,House,Apartment,390000,Yes,9,395,1,0,None,,None,None,None,3,None,
1646,,House,Apartment,399000,Yes,5,263,0,0,None,,None,None,None,2,None,
1647,,House,Apartment,499000,Yes,4,308,1,0,None,,None,None,None,2,None,
1648,,House,Apartment,585000,Yes,4,180,1,0,None,1,None,None,None,2,None,
1649,,House,Apartment,589000,Yes,,meters,0,,None,,None,None,None,2,None,To renovate
1650,,House,Apartment,590000,Yes,2,,0,,None,,None,None,None,4,None,
1651,,House,Apartment,710000,Yes,5,,0,,None,,None,None,None,2,None,
1652,,House,Apartment,1290000,Yes,,,0,,None,,None,None,None,,None,
1653,Place du marché,House,Apartment,1500000,Yes,14,,0,,None,,None,None,None,2,None,
1654,,House,Apartment,850000,Yes,12,,0,,None,,None,None,None,2,None,To renovate
1655,Bruxelles,House,Apartment,349000,Yes,4,,0,,None,,None,None,None,2,None,Good
1656,,House,Apartment,420000,Yes,5,235,0,0,None,,None,None,None,2,None,
1657,,House,Apartment,520000,Yes,,,0,0,None,,None,None,None,,None,
1658,,House,Apartment,525000,Yes,3,,1,0,None,,None,None,None,,None,
1659,,House,Apartment,535000,Yes,4,180,1,0,None,,None,None,None,3,None,As new
1660,Max Havelaarplein,House,Apartment,620000,Yes,12,,1,1,None,1,None,None,None,4,None,As new
1661,,House,Apartment,795000,Yes,6,952,1,0,None,,None,None,None,2,None,
1662,,House,Apartment,795000,Yes,6,952,1,0,None,,None,None,None,2,None,
1663,,House,Apartment,7750000,Yes,,meters,0,,None,,None,None,None,2,None,Good
1664,,House,Apartment,140000,Yes,,,0,0,None,,None,None,None,2,None,
1665,,House,Apartment,499000,Yes,,,1,0,None,,None,None,None,2,None,
1666,,House,Apartment,549000,Yes,,meters,1,0,None,,None,None,None,2,None,
1667,,House,Apartment,580000,Yes,4,200,1,,None,,None,None,None,2,None,To be done up
1668,,House,Apartment,155000,Yes,,meters,0,,None,,None,None,None,2,None,Good
1669,,House,Apartment,299000,Yes,,,0,,None,,None,None,None,4,None,Good
1670,,House,Apartment,300000,Yes,4,100,1,0,None,,None,None,None,2,None,
1671,,House,Apartment,300000,Yes,3,325,1,0,None,,None,None,None,2,None,
1672,,House,Apartment,325000,Yes,3,730,0,0,None,,None,None,None,2,None,
1673,,House,Apartment,415000,Yes,6,240,0,,None,1,None,None,None,4,None,Good
1674,,House,Apartment,489000,Yes,4,178,0,,None,,None,None,None,2,None,Good
1675,,House,Apartment,499000,Yes,6,250,1,0,None,,None,None,None,2,None,
1676,,House,Apartment,535000,Yes,6,,1,,None,,None,None,None,3,None,
1677,,House,Apartment,680000,Yes,4,280,0,0,None,,None,None,None,,None,
1678,,House,Apartment,699000,Yes,6,432,1,0,None,,None,None,None,2,None,
1679,,House,Apartment,750000,Yes,,meters,0,0,None,,None,None,None,2,None,
1680,,House,Apartment,1000000,Yes,8,500,1,0,None,,None,None,None,3,None,
1681,,House,Apartment,1000000,Yes,,,0,0,None,,None,None,None,2,None,Good
1682,,House,Apartment,1920000,Yes,10,,1,1,None,,None,None,None,2,None,As new
1683,,House,Apartment,3699000,Yes,,,0,,None,,None,None,None,,None,
1684,,House,Apartment,310000,Yes,5,220,1,0,None,,None,None,None,3,None,
1685,,House,Apartment,310000,Yes,3,,0,,None,,None,None,None,2,None,Good
1686,,House,Apartment,740000,Yes,,,0,,None,,None,None,None,2,None,
1687,,House,Apartment,785000,Yes,,,0,0,None,,None,None,None,2,None,Good
1688,,House,Apartment,899000,Yes,6,270,1,,None,,None,None,None,2,None,Just renovated
1689,,House,Apartment,925000,Yes,,,0,,None,,None,None,None,3,None,
1690,,House,Apartment,1200000,Yes,8,683,0,0,None,,None,None,None,3,None,As new
1691,,House,Apartment,1499000,Yes,,meters,0,,None,,None,None,None,2,None,As new
1692,,House,Apartment,150000,Yes,5,330,1,0,None,,None,None,None,2,None,
1693,,House,Apartment,180000,Yes,4,200,1,0,None,,None,None,None,2,None,
1694,,House,Apartment,190000,Yes,5,,0,0,None,,None,None,None,2,None,To be done up
1695,,House,Apartment,250000,Yes,3,295,1,0,None,,None,None,None,2,None,
1696,,House,Apartment,285000,Yes,,meters,1,0,None,,None,None,None,2,None,
1697,,House,Apartment,349000,Yes,,,0,0,None,,None,None,None,2,None,Good
1698,,House,Apartment,375000,Yes,,,0,,None,,None,None,None,3,None,Good
1699,,House,Apartment,985000,Yes,8,550,0,0,None,,None,None,None,2,None,
1700,,House,Apartment,639000,Yes,,meters,0,0,None,,None,None,None,4,None,
1701,,House,Apartment,475000,Yes,,meters,1,0,None,,None,None,None,2,None,
1702,,House,Apartment,475000,Yes,,meters,0,,None,,None,None,None,,None,
1703,,House,Apartment,600000,Yes,,,0,,None,,None,None,None,,None,
1704,,House,Apartment,895000,Yes,,meters,0,0,None,,None,None,None,,None,
1705,,House,Apartment,425000,Yes,,meters,0,0,None,,None,None,None,2,None,
1706,,House,Apartment,469000,Yes,4,,0,0,None,,None,None,None,2,None,
1707,,House,Apartment,95000,Yes,,,0,,None,,None,None,None,2,None,To renovate
1708,,House,Apartment,195000,Yes,7,,0,0,None,1,None,None,None,2,None,
1709,,House,Apartment,199000,Yes,3,,1,,None,,None,None,None,3,None,Good
1710,,House,Apartment,235000,Yes,3,,0,,None,,None,None,None,,None,
1711,,House,Apartment,469000,Yes,6,220,1,0,None,,None,None,None,2,None,
1712,,,,None,,,,0,,None,,None,None,None,,None,
1713,,House,Apartment,625000,Yes,5,283,0,,None,1,None,None,None,,None,
1714,,House,Apartment,950000,Yes,10,,0,0,None,,None,None,None,2,None,
1715,,House,Apartment,310000,Yes,2,,0,0,None,,None,None,None,2,None,As new
1716,,House,Apartment,380000,Yes,5,250,1,0,None,,None,None,None,2,None,
1717,,House,Apartment,400000,Yes,3,230,1,0,None,,None,None,None,3,None,
1718,,House,Apartment,449000,Yes,5,220,1,0,None,,None,None,None,2,None,
1719,,House,Apartment,475000,Yes,5,250,1,0,None,,None,None,None,2,None,
1720,,House,Apartment,599000,Yes,7,275,0,0,None,,None,None,None,4,None,
1721,,House,Apartment,649000,Yes,,meters,1,0,None,,None,None,None,2,None,
1722,,House,Apartment,365000,Yes,4,,0,,None,,None,None,None,,None,
1723,,House,Apartment,750000,Yes,17,600,1,0,None,,None,None,None,2,None,
1724,centrum,House,Apartment,300000,Yes,2,,0,,None,,None,None,None,1,None,
1725,,House,Apartment,450000,Yes,3,170,1,0,None,,None,None,None,4,None,
1726,,House,Apartment,500000,Yes,5,180,0,0,None,,None,None,None,2,None,
1727,,House,Apartment,639000,Yes,,,1,0,None,,None,None,None,2,None,
1728,,House,Apartment,1295000,Yes,7,400,0,,None,,None,None,None,2,None,As new
1729,,,,None,,,,0,,None,,None,None,None,,None,
1730,,House,Apartment,550000,Yes,5,,0,0,None,,None,None,None,,None,Good
1731,,House,Apartment,650000,Yes,,,0,0,None,,None,None,None,4,None,
1732,,House,Apartment,295000,Yes,12,750,0,0,None,1,None,None,None,4,None,
1733,,House,Apartment,400000,Yes,4,240,0,0,None,,None,None,None,2,None,To renovate
1734,,House,Apartment,300000,Yes,4,,0,0,None,,None,None,None,2,None,
1735,,House,Apartment,690000,Yes,,,0,,None,,None,None,None,,None,
1736,,House,Apartment,749000,Yes,2,,0,,None,,None,None,None,2,None,
1737,,House,Apartment,200000,Yes,5,,0,,None,,None,None,None,,None,
1738,FLANDRE,House,Apartment,695000,Yes,,meters,0,,None,1,None,None,None,2,None,
1739,,House,Apartment,2400000,Yes,,,0,,None,,None,None,None,4,None,As new
1740,,House,House,None,Yes,3,,0,0,None,1,None,None,None,3,None,
1741,,House,Apartment,1100000,Yes,,meters,0,,None,,None,None,None,2,None,
1742,,House,Apartment,2100000,Yes,,,0,,None,,None,None,None,2,None,
1743,,House,Apartment,425000,Yes,4,350,1,0,None,,None,None,None,2,None,
1744,,House,Apartment,860000,Yes,,,0,,None,,None,None,None,,None,
1745,,House,Apartment,365000,Yes,,,0,,None,,None,None,None,,None,
1746,,House,Apartment,760000,Yes,7,,0,,None,1,None,None,None,3,None,
1747,,House,Apartment,1100000,Yes,,,0,,None,,None,None,None,,None,
1748,,House,Apartment,800000,Yes,,,0,,None,,None,None,None,2,None,
1749,,House,Apartment,1685000,Yes,,meters,0,,None,,None,None,None,4,None,
1750,,House,Apartment,1350000,Yes,,,0,,None,,None,None,None,3,None,
1751,,House,Apartment,600000,Yes,,,0,,None,,None,None,None,4,None,
1752,,House,Apartment,960000,Yes,4,,0,,None,,None,None,None,3,None,
1753,,House,Apartment,2140000,Yes,,,0,,None,,None,None,None,3,None,
1754,,House,Apartment,35000000,Yes,,,0,,None,,None,None,None,4,None,
1755,,House,Apartment,495000,Yes,,,0,,None,,None,None,None,,None,
