,Locality,Type of property,Subtype of property,Price,Type of sale,Number of rooms,Area,Fully equipped kitchen,Furnished,Open fire,Terrace,Garden,Surface of the land,Surface area of the plot of land,Number of facades,Swimming pool,State of the building
221,,House,Villa,765000,No,8,None,0,0,None,,None,None,None,4,None,As new
222,,House,Villa,575000,No,5,None,1,0,None,1,None,None,None,,None,Good
223,,House,Villa,549000,No,4,None,0,0,None,,None,None,None,4,None,
224,,House,Villa,790000,No,4,None,0,,None,1,None,None,None,4,None,Good
225,,House,Villa,285000,No,4,None,1,0,None,1,None,None,None,3,None,Good
226,,House,Villa,395000,No,4,None,0,0,None,1,None,None,None,3,None,Good
227,,House,Villa,425000,No,5,None,1,0,None,1,None,None,None,4,None,Good
228,,House,Villa,579000,No,3,None,0,0,None,,None,None,None,4,None,As new
229,,House,Villa,585000,,3,None,0,0,None,1,None,None,None,4,None,Good
230,,House,Villa,675000,No,2,None,1,0,None,,None,None,None,4,None,
231,,House,Villa,725000,No,4,None,1,0,None,,None,None,None,4,None,Good
232,,House,Villa,875000,No,4,None,0,,None,,None,None,None,4,None,As new
233,,House,Villa,1098000,No,4,None,0,0,None,,None,None,None,4,None,Good
234,,House,Villa,1200000,No,5,None,0,0,None,,None,None,None,4,None,To renovate
235,,House,Villa,1250000,No,4,None,1,0,None,1,None,None,None,4,None,Good
236,,House,Villa,1280000,No,4,None,0,0,None,1,None,None,None,4,None,As new
237,,House,Villa,1495000,No,4,None,0,0,None,,None,None,None,4,None,
238,,House,Villa,1690000,No,5,None,0,0,None,1,None,None,None,4,None,Good
239,,House,Villa,1775000,No,4,None,0,,None,,None,None,None,4,None,Just renovated
240,,House,Villa,2990000,No,6,None,0,0,None,,None,None,None,4,None,As new
241,,House,Villa,3200000,No,7,None,1,0,None,,None,None,None,4,None,As new
242,,House,Villa,465000,No,4,None,1,0,None,,None,None,None,4,None,As new
243,,House,Villa,798500,No,5,None,1,0,None,,None,None,None,4,None,As new
244,,House,Villa,699000,No,3,None,0,0,None,1,None,None,None,4,None,Good
245,,House,Villa,299000,No,4,None,0,0,None,,None,None,None,,None,To renovate
246,,House,Villa,665000,No,4,None,0,0,None,1,None,None,None,,None,As new
247,,House,Villa,60000 + 645 per month,No,3,None,0,,None,1,None,None,None,4,None,As new
248,,House,Villa,470000,No,5,None,0,0,None,,None,None,None,4,None,Good
249,,House,Villa,1650000,No,3,None,0,0,None,,None,None,None,,None,
250,Wallonne,House,Villa,249900,No,3,None,0,0,None,,None,None,None,4,None,To be done up
251,Wallonne,House,Villa,339900,No,3,None,1,0,None,,None,None,None,4,None,As new
252,,House,Villa,339000,No,4,None,0,0,None,,None,None,None,4,None,Good
253,,House,Villa,395000,No,2,None,0,0,None,,None,None,None,4,None,As new
254,,House,Villa,395000,No,5,None,1,0,None,,None,None,None,4,None,Good
255,,House,Villa,440000,No,3,None,1,1,None,,None,None,None,4,None,As new
256,,House,Villa,475000,No,5,None,0,0,None,1,None,None,None,4,None,Good
257,,House,Villa,494000,No,4,None,1,,None,,None,None,None,4,None,Good
258,,House,Villa,549000,No,4,None,1,0,None,,None,None,None,4,None,To be done up
259,,House,Villa,595000,No,3,None,1,0,None,1,None,None,None,4,None,Good
260,,House,Villa,595000,No,4,None,1,0,None,,None,None,None,,None,To be done up
261,,House,Villa,645000,No,4,None,1,0,None,,None,None,None,4,None,Good
262,,House,Villa,649000,No,4,None,0,0,None,,None,None,None,4,None,As new
263,,House,Villa,669000,No,4,None,1,0,None,,None,None,None,4,None,As new
264,,House,Villa,675000,No,4,None,0,0,None,,None,None,None,4,None,As new
265,,House,Villa,795000,No,6,None,1,0,None,,None,None,None,4,None,Good
266,,House,Villa,795000,No,4,None,1,0,None,,None,None,None,4,None,Good
267,,House,Villa,870000,No,4,None,0,0,None,,None,None,None,4,None,As new
268,,House,Villa,1495000,No,7,None,1,,None,,None,None,None,4,None,To renovate
269,,House,Villa,1595000,No,5,None,0,0,None,,None,None,None,4,None,Good
270,,House,Villa,2450000,No,8,None,1,0,None,,None,None,None,,None,Good
271,,House,Villa,4950000,No,6,None,0,,None,,None,None,None,4,None,Good
272,Oost-Vlaanderen,House,Villa,1150000,No,3,None,0,0,None,1,None,None,None,4,None,Good
273,,House,Villa,339000,No,4,None,0,0,None,,None,None,None,,None,Good
274,OUPEYE,House,Villa,385000,No,3,None,1,,None,,None,None,None,4,None,Good
275,Projets Bruxelles Sud,House,Villa,725000,No,3,None,0,0,None,,None,None,None,4,None,As new
276,,House,Villa,395000,No,4,None,1,0,None,,None,None,None,4,None,
277,,House,Villa,275000,No,3,None,0,,None,,None,None,None,4,None,Good
278,,House,Villa,1100000,No,6,None,0,0,None,1,None,None,None,4,None,As new
279,,House,Villa,1350000,No,3,None,0,0,None,,None,None,None,4,None,As new
280,,,,None,,,None,0,,None,,None,None,None,,None,
281,,House,Villa,775000,No,5,None,1,0,None,,None,None,None,4,None,Good
282,Bruxelles Nord,House,Villa,795000,No,5,None,0,0,None,1,None,None,None,4,None,Good
283,,House,Villa,335000,No,4,None,0,0,None,,None,None,None,4,None,Good
284,,House,Villa,369000,No,3,None,0,0,None,,None,None,None,4,None,As new
285,,House,Villa,387000,No,4,None,1,0,None,,None,None,None,,None,Good
286,,House,Villa,395000,No,3,None,0,0,None,,None,None,None,,None,To be done up
287,,House,Villa,495000,No,4,None,1,0,None,1,None,None,None,,None,As new
288,,House,Villa,499000,No,5,None,1,0,None,1,None,None,None,,None,Good
289,,House,Villa,549000,No,5,None,1,0,None,1,None,None,None,,None,Good
290,,House,Villa,575000,No,3,None,1,0,None,,None,None,None,,None,Good
291,,House,Villa,595000,No,4,None,0,0,None,,None,None,None,,None,As new
292,,House,Villa,625000,No,6,None,0,0,None,1,None,None,None,,None,As new
293,,House,Villa,649000,No,3,None,0,0,None,,None,None,None,4,None,To be done up
294,,House,Villa,749000,No,4,None,0,0,None,1,None,None,None,,None,As new
295,,House,Villa,775000,No,4,None,0,0,None,1,None,None,None,,None,As new
296,,House,Villa,785000,No,4,None,0,0,None,,None,None,None,4,None,
297,,House,Villa,895000,No,4,None,1,0,None,,None,None,None,,None,Good
298,,House,Villa,945000,No,4,None,0,0,None,,None,None,None,,None,As new
299,,House,Villa,950000,No,5,None,1,0,None,,None,None,None,4,None,Good
300,,House,Villa,1049000,No,6,None,0,0,None,,None,None,None,4,None,
301,,House,Villa,1495000,No,7,None,1,0,None,1,None,None,None,4,None,As new
302,,House,Villa,1775000,No,8,None,0,0,None,,None,None,None,,None,As new
303,,House,Villa,1695000,No,4,None,0,0,None,,None,None,None,,None,
